Date,Open,High,Low,Close,Adj Close,Volume
2015-09-14,85.300003,86.379997,84.989998,85.339996,55.313972,1285628
2015-09-15,85.870003,87.889999,85.480003,87.230003,56.538990,2067981
2015-09-16,88.150002,88.750000,86.870003,87.419998,56.662144,1937510
2015-09-17,88.199997,88.550003,87.669998,88.260002,57.206600,1805229
2015-09-18,87.699997,87.790001,84.519997,85.709999,55.553791,3953859
2015-09-21,83.330002,85.360001,81.680000,84.400002,54.704704,3586459
2015-09-22,84.410004,84.410004,78.000000,79.320000,51.412045,4967252
2015-09-23,79.070000,81.500000,76.400002,79.790001,51.716679,4126823
2015-09-24,80.220001,82.209999,72.050003,75.680000,49.052742,10938296
2015-09-25,79.430000,79.830002,77.900002,78.889999,51.133339,4723003
2015-09-28,78.790001,78.790001,75.900002,76.589996,49.642567,2588364
2015-09-29,75.029999,78.000000,74.739998,76.370003,49.499977,2065430
2015-09-30,79.900002,80.790001,78.309998,79.220001,51.347233,2011132
2015-10-01,80.620003,80.989998,77.820000,78.330002,50.770370,1875836
2015-10-02,79.330002,79.730003,76.120003,78.209999,50.692589,2015689
2015-10-05,79.769997,81.610001,78.459999,81.169998,52.611145,2142922
2015-10-06,81.510002,82.980003,80.449997,82.220001,53.291710,1958200
2015-10-07,83.000000,87.330002,82.739998,85.739998,55.573227,2874372
2015-10-08,85.400002,87.330002,85.209999,86.199997,55.871399,1387348
2015-10-09,87.400002,88.309998,86.680000,87.800003,56.908451,1712496
2015-10-12,88.349998,89.959999,88.150002,89.250000,57.848278,2087173
2015-10-13,89.000000,89.040001,86.180000,88.110001,57.109375,2058862
2015-10-14,87.000000,89.000000,86.430000,86.739998,56.221394,1812788
2015-10-15,87.709999,88.139999,86.739998,87.010002,56.396404,1390518
2015-10-16,87.900002,87.900002,86.040001,86.739998,56.221394,1406404
2015-10-19,86.599998,88.000000,86.550003,87.690002,56.837147,997830
2015-10-20,87.349998,88.000000,86.370003,87.279999,56.571407,1072542
2015-10-21,87.919998,88.559998,86.669998,88.000000,57.038071,1080837
2015-10-22,87.660004,90.669998,86.959999,90.349998,58.561253,2392035
2015-10-23,91.709999,94.459999,91.709999,93.290001,60.466835,3194668
2015-10-26,92.839996,93.989998,92.389999,92.910004,60.220551,1213819
2015-10-27,93.050003,93.260002,92.250000,92.379997,59.877007,1129783
2015-10-28,92.550003,93.510002,91.550003,92.970001,60.259441,1032763
2015-10-29,94.000000,94.169998,92.650002,93.339996,60.499256,1161212
2015-10-30,93.610001,94.029999,92.470001,93.360001,60.512222,1272422
2015-11-02,92.730003,94.559998,92.709999,94.360001,61.160378,1425532
2015-11-03,95.800003,96.000000,91.949997,93.570000,60.648327,2516208
2015-11-04,92.730003,93.180000,89.739998,92.449997,59.922386,2866718
2015-11-05,92.519997,93.410004,91.580002,92.779999,60.136280,1351343
2015-11-06,92.779999,96.839996,92.779999,96.029999,62.242802,2565914
2015-11-09,96.230003,97.239998,94.800003,94.959999,61.549271,1590171
2015-11-10,95.489998,96.110001,94.000000,95.930000,62.177986,1260190
2015-11-11,95.889999,97.010002,95.540001,96.180000,62.340027,1498093
2015-11-12,95.739998,95.760002,93.639999,94.459999,61.225201,1544659
2015-11-13,94.199997,95.790001,93.000000,94.540001,61.277046,1435459
2015-11-16,93.279999,95.480003,93.279999,94.709999,61.387234,1018574
2015-11-17,95.709999,97.589996,95.269997,97.260002,63.040035,1374915
2015-11-18,96.910004,97.940002,96.419998,97.449997,63.163181,928612
2015-11-19,97.900002,99.360001,97.739998,98.730003,63.992836,1389820
2015-11-20,99.000000,99.589996,98.610001,99.169998,64.278023,1538165
2015-11-23,98.970001,99.279999,98.160004,98.449997,63.811340,1009608
2015-11-24,98.000000,98.680000,96.160004,96.760002,62.715954,1388239
2015-11-25,97.480003,99.519997,96.239998,99.500000,64.491920,1210034
2015-11-26,99.500000,101.650002,99.449997,100.849998,65.366936,1257150
2015-11-27,100.250000,102.000000,99.930000,101.500000,65.788239,1085280
2015-11-30,101.400002,104.099998,101.150002,103.300003,66.954926,1758637
2015-12-01,103.599998,104.849998,103.150002,103.300003,66.954926,1498201
2015-12-02,103.699997,103.849998,101.900002,102.650002,66.533615,1258909
2015-12-03,102.300003,104.150002,97.410004,98.339996,63.740051,2783841
2015-12-04,97.910004,99.110001,96.400002,98.169998,63.629845,1888066
2015-12-07,99.209999,101.449997,98.940002,99.989998,64.809509,1028514
2015-12-08,100.300003,100.349998,96.070000,97.199997,63.001141,1404543
2015-12-09,97.400002,98.470001,95.849998,97.139999,62.962257,1243850
2015-12-10,96.199997,97.980003,96.150002,97.269997,63.046516,1018605
2015-12-11,97.150002,97.199997,93.239998,94.110001,60.998337,2035528
2015-12-14,94.080002,95.080002,91.570000,91.900002,59.565903,1680614
2015-12-15,92.739998,95.500000,92.739998,94.690002,61.374264,1490529
2015-12-16,95.290001,96.599998,94.480003,95.489998,61.892792,1530588
2015-12-17,98.239998,99.489998,98.150002,98.720001,63.986355,2218039
2015-12-18,97.599998,98.519997,96.029999,96.709999,62.683556,2791328
2015-12-21,96.379997,99.360001,95.500000,95.500000,61.899281,1325708
2015-12-22,96.339996,97.230003,94.739998,96.349998,62.450211,1142643
2015-12-23,97.949997,99.080002,97.620003,98.550003,63.876163,886473
2015-12-25,98.550003,98.550003,98.550003,98.550003,63.876163,0
2015-12-28,98.879997,99.080002,97.099998,97.349998,63.098370,372209
2015-12-29,98.160004,98.989998,97.599998,98.559998,63.882637,565467
2015-12-30,98.500000,98.500000,97.570000,97.629997,63.279846,431934
2016-01-04,94.709999,94.709999,91.760002,92.250000,59.792759,2376296
2016-01-05,93.419998,93.500000,90.629997,91.820000,59.514050,1533191
2016-01-06,91.000000,91.000000,87.139999,88.779999,57.543633,2301978
2016-01-07,85.300003,86.000000,83.519997,85.440002,55.378784,2812427
2016-01-08,86.160004,87.139999,83.410004,83.440002,54.082466,1969156
2016-01-11,83.110001,85.589996,82.879997,83.139999,53.888020,1832479
2016-01-12,83.599998,86.500000,83.269997,84.849998,54.996372,1766974
2016-01-13,86.260002,86.639999,82.099998,82.889999,53.725986,2155809
2016-01-14,82.000000,82.110001,78.059998,80.110001,51.924091,3759382
2016-01-15,79.639999,80.820000,76.580002,78.019997,50.569431,3031976
2016-01-18,77.980003,79.699997,76.769997,78.099998,50.621288,1434581
2016-01-19,80.199997,80.330002,78.500000,78.860001,51.113895,1797236
2016-01-20,76.300003,77.300003,75.459999,76.769997,49.759239,2233135
2016-01-21,76.400002,79.330002,75.989998,78.699997,51.010185,2139284
2016-01-22,80.519997,80.959999,79.589996,79.709999,51.664825,1988186
2016-01-25,80.309998,80.309998,78.339996,78.919998,51.152782,1448731
2016-01-26,77.349998,80.120003,76.190002,79.400002,51.463905,1560186
2016-01-27,79.129997,79.959999,78.040001,79.959999,51.826866,1239918
2016-01-28,79.180000,80.589996,77.300003,77.620003,50.310181,1860762
2016-01-29,78.839996,78.900002,75.720001,76.660004,49.687946,2448748
2016-02-01,76.889999,77.000000,74.230003,75.470001,48.916634,2236348
2016-02-02,75.220001,75.400002,73.690002,74.029999,47.983280,1593641
2016-02-03,73.400002,74.809998,71.500000,72.699997,47.121223,2686190
2016-02-04,72.110001,72.489998,69.379997,71.489998,46.336956,3232030
2016-02-05,71.599998,73.849998,71.180000,72.410004,46.933262,1967856
2016-02-08,72.760002,73.279999,69.040001,69.300003,44.917484,2041244
2016-02-09,69.410004,69.699997,66.860001,67.830002,43.964687,2402454
2016-02-10,68.230003,70.169998,67.639999,69.080002,44.774887,2283727
2016-02-11,68.320000,68.459999,66.000000,67.180000,43.543385,2124925
2016-02-12,68.129997,70.790001,67.389999,70.260002,45.539722,2671779
2016-02-15,72.589996,73.949997,71.980003,73.080002,47.367535,2120795
2016-02-16,74.099998,74.489998,72.139999,72.820000,47.199009,1885957
2016-02-17,73.300003,75.889999,73.150002,75.389999,48.864777,1660922
2016-02-18,76.150002,76.639999,74.199997,75.349998,48.838848,1585166
2016-02-19,74.650002,75.360001,73.239998,73.830002,47.853653,1632695
2016-02-22,74.930000,75.760002,74.809998,75.199997,48.741627,1274010
2016-02-23,74.510002,74.870003,72.940002,73.139999,47.406422,1294713
2016-02-24,73.000000,73.209999,68.940002,70.199997,45.500820,2313335
2016-02-25,71.120003,71.980003,70.010002,71.300003,46.213806,1353706
2016-02-26,72.449997,74.790001,72.220001,73.889999,47.892536,1568411
2016-02-29,73.050003,75.370003,72.610001,75.150002,48.709217,1726466
2016-03-01,75.269997,78.610001,75.000000,78.309998,50.757401,2189791
2016-03-02,78.959999,80.519997,78.849998,80.430000,52.131508,1998270
2016-03-03,80.879997,81.930000,80.050003,81.150002,52.598175,1571274
2016-03-04,81.669998,83.300003,80.900002,82.629997,53.557457,1715750
2016-03-07,82.250000,82.959999,80.620003,81.870003,53.064854,1192838
2016-03-08,80.629997,81.709999,79.089996,80.019997,51.865761,1861677
2016-03-09,79.779999,81.949997,77.500000,78.540001,50.906483,4328693
2016-03-10,78.800003,81.750000,75.360001,75.419998,48.884216,3855851
2016-03-11,77.110001,79.339996,76.760002,78.720001,51.023148,2289482
2016-03-14,80.010002,81.349998,79.570000,80.230003,52.001877,2004485
2016-03-15,80.000000,80.669998,78.809998,79.559998,51.567604,1565677
2016-03-16,80.010002,83.510002,80.000000,82.629997,53.557457,3191563
2016-03-17,83.500000,83.500000,79.120003,81.019997,52.513920,2512867
2016-03-18,81.150002,81.989998,80.559998,81.580002,52.876888,2973056
2016-03-21,80.900002,82.559998,80.349998,81.199997,52.630589,1357408
2016-03-22,80.500000,81.559998,79.400002,81.379997,52.747261,1478225
2016-03-23,81.980003,82.750000,80.410004,81.059998,52.539841,1279003
2016-03-24,80.820000,80.980003,79.239998,79.580002,51.580570,1506755
2016-03-29,79.580002,80.750000,79.430000,80.449997,52.144466,1243995
2016-03-30,80.839996,82.870003,80.529999,82.110001,53.220413,1457943
2016-03-31,82.000000,82.220001,80.629997,80.699997,52.306499,1537700
2016-04-01,79.599998,79.730003,77.260002,78.000000,50.556477,2215091
2016-04-04,77.639999,78.440002,76.570000,77.540001,50.258324,1766999
2016-04-05,76.099998,76.190002,74.599998,74.629997,48.372181,2052746
2016-04-06,75.000000,75.190002,73.559998,75.000000,48.611996,1659586
2016-04-07,75.400002,75.500000,73.300003,73.849998,47.866608,1708302
2016-04-08,74.059998,75.349998,74.059998,74.300003,48.158279,1284426
2016-04-11,74.339996,75.599998,73.660004,74.790001,48.475880,1165326
2016-04-12,75.120003,75.639999,73.940002,75.349998,48.838848,1320701
2016-04-13,76.949997,78.769997,76.480003,78.000000,50.556477,2267654
2016-04-14,78.400002,79.199997,78.099998,79.199997,51.334263,1718337
2016-04-15,79.010002,79.180000,77.620003,78.370003,50.796303,1495738
2016-04-18,78.269997,80.860001,77.800003,80.410004,52.118538,1869912
2016-04-19,81.040001,83.199997,80.910004,83.070000,53.842648,2054926
2016-04-20,82.480003,84.459999,81.989998,84.019997,54.458401,1922678
2016-04-21,84.400002,85.070000,83.260002,84.150002,54.542664,1823710
2016-04-22,81.830002,83.620003,81.260002,82.779999,53.654682,2129746
2016-04-25,83.000000,83.290001,81.870003,81.940002,53.110229,2338947
2016-04-26,82.300003,83.629997,82.279999,82.599998,53.538010,1400989
2016-04-27,82.900002,83.650002,82.620003,83.360001,54.030609,1214112
2016-04-28,82.930000,84.150002,81.889999,83.940002,54.406551,1766563
2016-04-29,83.209999,84.070000,80.500000,80.500000,52.176880,2252489
2016-05-02,81.320000,82.730003,80.989998,81.120003,52.578743,1531004
2016-05-03,79.919998,79.919998,77.769997,78.029999,50.575920,3093464
2016-05-04,78.050003,78.430000,76.000000,76.449997,49.551823,2096952
2016-05-05,76.690002,76.690002,75.000000,75.529999,48.955524,1480636
2016-05-06,75.480003,76.059998,74.410004,75.690002,49.059227,2446801
2016-05-09,76.730003,77.349998,75.820000,76.519997,49.597198,1624828
2016-05-10,77.529999,78.250000,77.160004,78.010002,50.562962,1783410
2016-05-11,78.059998,78.400002,76.599998,76.900002,49.843502,1307035
2016-05-12,76.709999,77.339996,75.389999,75.720001,49.078678,2708165
2016-05-13,72.849998,73.940002,72.250000,73.769997,49.924622,2570526
2016-05-17,74.760002,74.879997,70.989998,71.559998,48.428978,2952708
2016-05-18,71.110001,71.650002,70.510002,70.989998,48.043228,2053563
2016-05-19,70.860001,71.879997,69.940002,70.660004,47.819901,2372266
2016-05-20,71.199997,71.900002,70.940002,71.699997,48.523727,1889879
2016-05-23,71.949997,71.970001,70.510002,70.820000,47.928177,1654356
2016-05-24,70.699997,72.349998,70.050003,72.139999,48.821499,2170646
2016-05-25,73.269997,74.209999,72.820000,73.860001,49.985527,2025847
2016-05-26,73.889999,75.809998,73.860001,75.449997,51.061581,2067667
2016-05-27,75.529999,75.589996,74.570000,75.160004,50.865318,1348277
2016-05-30,75.489998,76.120003,75.250000,75.760002,51.271378,686324
2016-05-31,76.010002,76.370003,74.790001,75.889999,51.359352,2144111
2016-06-01,75.919998,75.959999,73.550003,73.930000,50.032902,1920236
2016-06-02,73.720001,74.410004,73.160004,74.050003,50.114113,1311682
2016-06-03,74.500000,74.580002,71.589996,72.269997,48.909477,1905975
2016-06-06,72.430000,73.230003,71.860001,72.239998,48.889179,864789
2016-06-07,72.730003,74.050003,72.540001,73.830002,49.965229,1386706
2016-06-08,73.680000,74.040001,72.709999,73.000000,49.403511,1138227
2016-06-09,72.889999,72.970001,71.379997,71.839996,48.618473,1395811
2016-06-10,71.400002,71.559998,70.099998,70.699997,47.846962,1957367
2016-06-13,70.000000,70.209999,68.839996,69.339996,46.926567,2088180
2016-06-14,68.790001,69.099998,67.449997,67.599998,45.749008,2282134
2016-06-15,68.449997,70.099998,67.949997,68.559998,46.398697,2198059
2016-06-16,67.589996,68.480003,67.110001,68.300003,46.222744,1985538
2016-06-17,69.070000,69.900002,68.690002,68.970001,46.676170,2500473
2016-06-20,71.180000,72.519997,71.050003,72.239998,48.889179,2039189
2016-06-21,72.300003,73.160004,71.730003,72.639999,49.159882,1694363
2016-06-22,73.190002,73.639999,72.470001,72.470001,49.044830,1460882
2016-06-23,72.529999,74.389999,72.260002,74.250000,50.249466,2227283
2016-06-24,66.000000,70.610001,66.000000,68.660004,46.466381,8608707
2016-06-27,68.239998,68.779999,65.010002,65.669998,44.442856,3713125
2016-06-28,67.690002,68.160004,65.559998,65.830002,44.551140,2686898
2016-06-29,66.419998,67.519997,65.550003,65.879997,44.584984,2732408
2016-06-30,65.980003,66.250000,64.980003,65.790001,44.524075,2450555
2016-07-01,66.269997,68.480003,66.000000,67.790001,45.877590,2544873
2016-07-04,68.339996,68.379997,66.410004,66.790001,45.200829,1716922
2016-07-05,66.330002,66.440002,64.989998,65.209999,44.131554,2097336
2016-07-06,64.900002,65.220001,63.380001,65.099998,44.057110,2701771
2016-07-07,65.589996,67.120003,65.430000,65.599998,44.395485,1804498
2016-07-08,65.449997,68.900002,65.300003,68.440002,46.317490,2670354
2016-07-11,69.250000,70.550003,68.820000,70.040001,47.400307,1858795
2016-07-12,70.620003,73.669998,70.589996,73.309998,49.613308,2946321
2016-07-13,73.000000,75.220001,72.620003,72.980003,49.389984,2527306
2016-07-14,74.000000,75.220001,73.720001,74.739998,50.581074,2234020
2016-07-15,74.500000,75.169998,73.790001,74.660004,50.526936,1606795
2016-07-18,74.900002,76.029999,74.330002,74.910004,50.696133,1405594
2016-07-19,74.750000,74.959999,72.680000,73.580002,49.796040,1960174
2016-07-20,74.190002,75.730003,73.389999,75.389999,51.020973,1710237
2016-07-21,75.699997,76.529999,74.959999,75.980003,51.420269,1434406
2016-07-22,75.559998,76.169998,75.099998,75.500000,51.095421,948378
2016-07-25,75.720001,77.370003,75.080002,76.139999,51.528545,1393923
2016-07-26,76.139999,77.339996,75.730003,76.779999,51.961666,1222808
2016-07-27,77.639999,78.800003,77.510002,78.360001,53.030949,1971401
2016-07-28,78.379997,78.500000,75.970001,75.970001,51.413486,2356433
2016-07-29,76.589996,77.120003,76.389999,77.050003,52.144398,1458689
2016-08-01,78.440002,78.680000,76.540001,77.129997,52.198528,1492129
2016-08-02,78.000000,78.199997,74.750000,75.410004,51.034512,2513576
2016-08-03,75.389999,75.809998,73.730003,75.809998,51.305214,1883969
2016-08-04,76.239998,77.610001,75.570000,75.839996,51.325516,1576490
2016-08-05,76.160004,78.010002,76.050003,77.919998,52.733177,1438771
2016-08-08,78.500000,78.980003,77.290001,77.629997,52.536903,1226634
2016-08-09,77.910004,80.480003,77.639999,80.290001,54.337090,2012005
2016-08-10,79.860001,80.690002,79.400002,80.190002,54.269424,1417259
2016-08-11,80.709999,81.199997,79.129997,80.370003,54.391247,1470743
2016-08-12,80.230003,80.449997,79.440002,79.629997,53.890438,1002134
2016-08-15,79.870003,80.879997,79.650002,80.500000,54.479221,855474
2016-08-16,79.910004,80.080002,78.949997,79.489998,53.795685,1233620
2016-08-17,79.680000,79.930000,78.019997,78.550003,53.159538,1036483
2016-08-18,79.099998,79.250000,78.389999,78.839996,53.355789,892046
2016-08-19,78.019997,78.190002,76.470001,77.320000,52.327114,1852903
2016-08-22,77.400002,78.449997,76.519997,76.949997,52.076714,1165052
2016-08-23,77.389999,77.970001,76.730003,77.480003,52.435410,1038967
2016-08-24,77.250000,78.029999,76.690002,77.510002,52.455708,971047
2016-08-25,76.800003,76.839996,75.599998,76.220001,51.582687,1490961
2016-08-26,76.099998,77.290001,75.820000,77.230003,52.266209,1476195
2016-08-29,76.709999,77.230003,76.070000,76.879997,52.029350,708241
2016-08-30,77.440002,78.559998,77.110001,78.459999,53.098621,1213735
2016-08-31,78.379997,79.279999,78.010002,78.010002,52.794083,1314066
2016-09-01,78.269997,79.800003,77.550003,77.930000,52.739941,1480375
2016-09-02,78.370003,78.769997,76.660004,78.570000,53.173077,1593828
2016-09-05,78.970001,79.059998,78.239998,78.239998,52.949734,843916
2016-09-06,78.620003,78.620003,77.239998,77.550003,52.482777,1218090
2016-09-07,77.760002,78.849998,76.959999,78.239998,52.949734,1206012
2016-09-08,78.419998,78.519997,76.139999,77.440002,52.408333,2131834
2016-09-09,77.309998,77.849998,76.540001,76.930000,52.063190,1184648
2016-09-12,75.500000,75.900002,74.599998,75.580002,51.149555,2043200
2016-09-13,76.000000,76.320000,74.949997,75.410004,51.034512,1305666
2016-09-14,75.639999,75.769997,74.610001,75.099998,50.824715,1371437
2016-09-15,74.910004,75.669998,74.139999,75.300003,50.960068,1294409
2016-09-16,75.250000,75.500000,73.220001,73.419998,49.687756,2855151
2016-09-19,74.050003,74.639999,73.809998,73.970001,50.059975,1231305
2016-09-20,73.959999,74.480003,73.720001,74.089996,50.141182,1062279
2016-09-21,74.760002,75.269997,74.269997,74.360001,50.323914,1202665
2016-09-22,75.150002,76.959999,74.919998,76.279999,51.623287,1961060
2016-09-23,76.250000,76.470001,75.330002,75.589996,51.156319,1056154
2016-09-26,75.059998,75.129997,73.400002,73.730003,49.897552,1924227
2016-09-27,74.290001,74.440002,72.029999,73.180000,49.525330,1668855
2016-09-28,73.510002,74.489998,73.410004,73.680000,49.863708,1184285
2016-09-29,74.489998,75.059998,73.449997,73.699997,49.877243,1296793
2016-09-30,72.379997,75.129997,72.019997,74.809998,50.628460,2422227
2016-10-04,76.000000,77.680000,75.790001,77.290001,52.306824,2802839
2016-10-05,76.650002,78.389999,75.980003,78.180000,52.909130,1831075
2016-10-06,78.300003,78.690002,77.860001,78.300003,52.990353,1405848
2016-10-07,78.300003,78.330002,76.839996,77.410004,52.388031,1794688
2016-10-10,77.430000,78.389999,76.830002,78.089996,52.848217,1360853
2016-10-11,78.050003,78.750000,77.449997,77.660004,52.557220,1419536
2016-10-12,77.660004,78.029999,76.720001,77.000000,52.110554,1195629
2016-10-13,76.339996,76.550003,75.279999,75.940002,51.393200,1688240
2016-10-14,75.790001,77.550003,75.709999,76.839996,52.002281,1787777
2016-10-17,76.720001,76.940002,75.889999,76.339996,51.663902,1073588
2016-10-18,76.860001,77.239998,76.019997,77.010002,52.117325,1395534
2016-10-19,77.099998,78.589996,76.519997,78.019997,52.800854,1566405
2016-10-20,78.599998,79.669998,78.089996,79.169998,53.579124,1777144
2016-10-21,79.139999,79.190002,77.970001,78.629997,53.213676,1600932
2016-10-24,79.010002,80.099998,79.010002,79.589996,53.863361,1364786
2016-10-25,79.870003,80.379997,79.449997,79.629997,53.890438,962293
2016-10-26,79.400002,80.370003,79.150002,80.070000,54.188210,1235956
2016-10-27,80.000000,80.540001,79.500000,79.919998,54.086697,1311206
2016-10-28,79.370003,80.300003,78.339996,80.169998,54.255894,1150215
2016-10-31,80.000000,80.239998,78.930000,79.370003,53.714481,1253884
2016-11-01,79.800003,79.989998,78.050003,78.320000,53.003880,1165792
2016-11-02,77.589996,77.589996,75.199997,75.400002,51.027744,2420080
2016-11-03,75.300003,76.279999,75.000000,75.230003,50.912693,1437285
2016-11-04,73.949997,75.720001,73.580002,75.459999,51.068348,2173379
2016-11-07,77.099998,77.370003,76.529999,77.199997,52.245911,1578469
2016-11-08,77.000000,77.500000,75.970001,77.309998,52.320347,1631926
2016-11-09,73.510002,76.949997,73.400002,76.839996,52.002281,3870661
2016-11-10,77.589996,77.720001,76.099998,76.779999,51.961666,2030338
2016-11-11,76.830002,80.150002,76.820000,80.110001,54.215282,3100893
2016-11-14,80.779999,82.540001,80.540001,80.879997,54.736385,2549250
2016-11-15,81.120003,81.730003,80.480003,81.529999,55.176273,1290580
2016-11-16,81.510002,81.669998,79.750000,80.739998,54.641640,1387781
2016-11-17,80.540001,81.570000,79.699997,80.419998,54.425083,1433849
2016-11-18,81.099998,81.930000,80.419998,81.000000,54.817596,1728801
2016-11-21,81.160004,82.930000,80.669998,82.370003,55.744766,2004221
2016-11-22,83.000000,83.489998,82.580002,83.300003,56.374157,1962034
2016-11-23,83.199997,83.309998,81.129997,82.239998,55.656780,1825460
2016-11-24,82.489998,82.800003,82.089996,82.510002,55.839508,663757
2016-11-25,82.430000,82.790001,81.919998,82.790001,56.029003,798224
2016-11-28,81.919998,82.559998,81.559998,82.059998,55.534969,1171748
2016-11-29,82.139999,82.139999,80.300003,81.199997,54.952957,1555821
2016-11-30,81.180000,81.309998,80.029999,80.410004,54.418312,1712074
2016-12-01,80.160004,80.769997,79.449997,80.070000,54.188210,1411483
2016-12-02,79.209999,80.029999,78.559998,79.820000,54.019032,1476924
2016-12-05,79.309998,82.599998,79.199997,82.400002,55.765060,2083892
2016-12-06,82.519997,83.629997,81.970001,83.370003,56.421528,1560553
2016-12-07,84.080002,86.620003,84.059998,86.320000,58.417969,2508926
2016-12-08,87.000000,89.330002,86.650002,88.989998,60.224915,3308826
2016-12-09,88.400002,89.260002,87.660004,88.769997,60.076031,1870981
2016-12-12,88.500000,89.099998,87.330002,88.089996,59.615826,1398367
2016-12-13,88.250000,89.400002,88.099998,88.900002,60.164009,1401304
2016-12-14,89.919998,90.430000,89.040001,89.050003,60.265530,1973261
2016-12-15,89.000000,89.959999,86.730003,89.750000,60.739250,2336676
2016-12-16,89.750000,90.779999,89.290001,90.000000,60.908443,2550729
2016-12-19,89.610001,90.220001,89.099998,90.110001,60.982883,1132010
2016-12-20,89.010002,90.430000,88.660004,90.250000,61.077637,1760752
2016-12-21,90.000000,90.669998,89.900002,90.070000,60.955830,1009885
2016-12-22,89.730003,90.849998,89.440002,89.669998,60.685120,928293
2016-12-23,89.720001,90.330002,89.690002,89.959999,60.881367,665904
2016-12-27,89.839996,90.180000,89.459999,89.699997,60.705421,483756
2016-12-28,89.709999,90.209999,89.550003,89.849998,60.806934,554383
2016-12-29,89.010002,89.199997,88.040001,88.519997,59.906837,1068188
2016-12-30,88.419998,88.889999,87.510002,88.750000,60.062492,760809
2017-01-02,88.339996,90.269997,87.809998,89.980003,60.894913,774391
2017-01-03,90.500000,91.760002,90.489998,90.830002,61.470154,1514253
2017-01-04,91.019997,91.570000,89.300003,90.180000,61.030266,1224694
2017-01-05,89.500000,90.589996,89.480003,90.339996,61.138542,967699
2017-01-06,90.320000,90.699997,89.809998,90.510002,61.253590,969606
2017-01-09,90.790001,90.790001,89.309998,89.830002,60.793388,1413820
2017-01-10,89.839996,90.519997,88.989998,89.910004,60.847534,1252387
2017-01-11,89.690002,90.419998,89.099998,90.129997,60.996422,1438353
2017-01-12,89.900002,90.320000,86.760002,87.459999,59.189476,2233218
2017-01-13,88.129997,89.199997,87.220001,87.809998,59.426331,1908167
2017-01-16,86.000000,87.160004,85.500000,86.529999,58.560081,1384090
2017-01-17,86.199997,87.180000,85.190002,86.470001,58.519478,1480197
2017-01-18,86.650002,87.040001,86.180000,87.000000,58.878162,1077436
2017-01-19,86.900002,87.389999,86.419998,86.589996,58.600689,1368684
2017-01-20,86.580002,87.370003,86.080002,87.150002,58.979683,1646303
2017-01-23,86.510002,86.779999,85.980003,86.260002,58.377357,1184095
2017-01-24,86.389999,87.599998,86.389999,87.330002,59.101498,1069901
2017-01-25,87.879997,89.400002,87.830002,88.800003,60.096336,1745950
2017-01-26,89.760002,89.760002,87.879997,88.129997,59.642895,1295080
2017-01-27,87.989998,87.989998,87.089996,87.410004,59.155640,1340989
2017-01-30,87.050003,87.449997,85.940002,86.290001,58.397663,1538027
2017-01-31,86.269997,86.510002,84.169998,84.169998,56.962936,2052243
2017-02-01,84.830002,85.699997,84.230003,84.620003,57.267471,1352724
2017-02-02,84.110001,84.769997,83.650002,84.199997,56.983223,1294157
2017-02-03,84.430000,84.750000,83.989998,84.029999,56.868183,1084952
2017-02-06,83.739998,84.050003,82.550003,82.940002,56.130512,1739679
2017-02-07,82.809998,83.620003,82.470001,82.779999,56.022232,1084469
2017-02-08,82.730003,83.720001,82.470001,83.489998,56.502728,1552697
2017-02-09,83.769997,85.000000,83.040001,84.790001,57.382519,1786771
2017-02-10,85.440002,85.599998,84.680000,85.070000,57.572010,1225759
2017-02-13,85.279999,87.209999,85.099998,86.690002,58.668365,1707298
2017-02-14,86.680000,86.949997,85.889999,86.300003,58.404438,1196841
2017-02-15,86.809998,87.139999,85.199997,86.180000,58.323223,1047116
2017-02-16,86.199997,86.239998,85.040001,85.449997,57.829189,1230592
2017-02-17,85.379997,85.410004,84.220001,85.029999,57.544945,1300475
2017-02-20,85.699997,86.250000,84.989998,85.070000,57.572010,852443
2017-02-21,85.190002,86.669998,84.699997,86.529999,58.560081,1408494
2017-02-22,86.919998,87.180000,86.220001,86.809998,58.749577,1203491
2017-02-23,87.000000,87.589996,85.589996,85.760002,58.038986,1199782
2017-02-24,85.820000,85.919998,83.470001,84.250000,57.017063,1920210
2017-02-27,84.629997,85.019997,84.360001,84.519997,57.199791,950395
2017-02-28,84.589996,84.839996,83.980003,84.370003,57.098282,1107265
2017-03-01,85.000000,86.940002,84.830002,86.669998,58.654831,2033028
2017-03-02,86.489998,87.389999,86.330002,87.180000,58.999973,1122990
2017-03-03,86.720001,87.669998,86.470001,87.000000,58.878162,1017310
2017-03-06,86.690002,87.029999,86.010002,86.349998,58.438271,1025674
2017-03-07,86.470001,86.860001,86.059998,86.320000,58.417969,1025264
2017-03-08,86.000000,87.019997,85.599998,86.650002,58.641300,1105107
2017-03-09,86.349998,86.849998,83.010002,84.430000,57.138885,4196289
2017-03-10,84.680000,85.559998,83.320000,83.540001,56.536568,2433446
2017-03-13,83.800003,84.349998,83.559998,83.889999,56.773430,1681567
2017-03-14,83.900002,84.110001,83.010002,83.400002,56.441822,2201982
2017-03-15,83.260002,83.550003,82.919998,83.190002,56.299702,2002514
2017-03-16,84.290001,84.300003,83.230003,83.680000,56.631313,1804195
2017-03-17,83.250000,83.480003,82.099998,82.889999,56.096676,3108440
2017-03-20,82.510002,82.699997,81.959999,82.500000,55.832745,2016318
2017-03-21,82.839996,84.769997,81.800003,82.930000,56.123753,2667179
